type,product_internal_id,product_sku,product_name,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_media_gallery_image_url_1,product_media_gallery_image_alt_1,product_media_gallery_image_url_2,product_media_gallery_image_alt_2,product_media_gallery_image_url_3,product_media_gallery_image_alt_3,product_media_gallery_image_url_4,product_media_gallery_image_alt_4,product_media_gallery_image_url_5,product_media_gallery_image_alt_5,product_media_gallery_image_url_6,product_media_gallery_image_alt_6,product_media_gallery_image_url_7,product_media_gallery_image_alt_7,product_media_gallery_image_url_8,product_media_gallery_image_alt_8,product_media_gallery_image_url_9,product_media_gallery_image_alt_9,product_media_gallery_image_url_10,product_media_gallery_image_alt_10,product_media_gallery_image_url_11,product_media_gallery_image_alt_11,product_media_gallery_image_url_12,product_media_gallery_image_alt_12,product_description,product_category_1,product_category_2,product_category_3,product_category_4,product_category_5,product_category_6,product_category_7,product_is_featured,product_is_featured_order_by,product_price_per_unit,product_units_in_product,product_brand,product_upc,product_ribbon_text,product_ribbon_color,product_subtitle,product_weight,product_is_shipping_required,product_length,product_width,product_height,product_shipping_preparation_time_for_shipping_in_days,product_shipping_preparation_time_for_pickup_in_minutes,product_shipping_preparation_time_for_local_delivery_in_minutes,product_shipping_preparation_time_for_preorders_in_days,product_shipping_show_delivery_date_on_the_product_page,product_shipping_type,product_shipping_fixed_rate,product_shipping_method_markup,product_shipping_white_list,product_shipping_black_list,product_tax_class_code,product_seo_title,product_seo_description,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_custom_price_enabled,product_is_review_collection_enabled,product_google_product_category_code,product_option_name,product_option_type,product_option_is_required,product_option_value,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,category_internal_id,category_path,category_is_available,category_description,category_seo_title,category_seo_description,category_image,category_image_alt,category_order_by,source_store_id,url,custom_url_slug
product_option,809729652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beverage,CHECKBOXES,false,Nilo Juice - Mango,3.00,,,,,,,,,,,,,,108569855,,
product,757208329,,Electric Mosquito Racquet,19.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4964416987.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Taxi & Private Excursions,,,,,,,true,18,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Electric Mosquito Racquet,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/electric-mosquito-racquet,
product,763623268,,Female Pads,16.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015706118.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Taxi & Private Excursions,,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Female Pads,,"751502518,751523751,763600805,763600814,763600768",,true,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/female-pads,
product,767386334,,First Aid Kit - Waterproof,10.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5052008093.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,,,,,,true,4,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,First Aid Kit - Waterproof,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/first-aid-kit-waterproof,
product,811009979,,French Fries - Golden China,8.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811009979/5537793643.png,,,,,,,,,,,,,,,,,,,,,,,,,,<p>Beautifully fried crispy french fries</p>,"Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,,,false,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,French Fries - Golden China,Beautifully fried crispy french fries,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/french-fries-golden-china,
product,811015458,,Fried Chicken (2 Pieces) - Golden China,8.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811015458/5537769562.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>2 Pieces of Bone-in Chicken, fried to crispy perfection served with a signature house sauce.</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>","Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,Food Delivery Options / Chinese food,,,,false,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,9a776cd4-fbb7-4223-8a9f-680374bb2e87-1768838096739,,default,Fried Chicken (2 Pieces) - Golden China,"2 Pieces of Bone-in Chicken, fried to crispy perfection served with a signature house sauce. All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/fried-chicken-2-pieces-golden-china,
product,811015471,,Fried Pork Mofongo - Golden China,19.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811015471/5537793704.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Fried pork bites atop mofongo smothered in sauce. Served with rice</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>","Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,,,false,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Fried Pork Mofongo - Golden China,"Fried pork bites atop mofongo smothered in sauce. Served with rice All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/fried-pork-mofongo-golden-china,
product,811019912,,Fried Rice - Golden China,0.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811019912/5537769742.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Egg fried rice with ham and vegetables, served with sauce of your choice.</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>","Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,,,false,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Fried Rice - Golden China,"Egg fried rice with ham and vegetables, served with sauce of your choice. All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/fried-rice-golden-china,
product_option,811019912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,true,Regular,9.00,false,,,,,,,,,,,,,108569855,,
product_option,811019912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,true,Large,18.00,false,,,,,,,,,,,,,108569855,,
product,716421608,,Fruits,3.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4694605109.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Grocery Delivery | Shop Culebra / Breakfast Package,Cabana Grocery Preparation,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Fruits,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/fruits,
product_option,716421608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruits,RADIOBUTTONS,true,Banana - Qty 4,0.00,false,,,,,,,,,,,,,108569855,,
product_option,716421608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruits,RADIOBUTTONS,true,Avocado - Qty 1,1.00,false,,,,,,,,,,,,,108569855,,
product_option,716421608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruits,RADIOBUTTONS,true,Limes - Qty 4,0.00,false,,,,,,,,,,,,,108569855,,
product,765251950,,Garlic Cloves Qty 3,3.00,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5031414072.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra,,,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Garlic Cloves Qty 3,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/garlic-cloves-qty-3,
product,696919729,,Granolas Gluten Free,8.99,,false,0,SHOW,1,,5,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4694569651.png,,,,,,,,,,,,,,,,,,,,,,,,,,<p>Allergy: Includes Nuts</p>,Grocery Delivery | Shop Culebra / Breakfast Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,,,,,false,,,,,,,#FE9800,"Granola Variety, GF",0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Granolas Gluten Free,Allergy: Includes Nuts,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/granolas-gluten-free,
product_option,696919729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunbest Granola,RADIOBUTTONS,true,Original-Honey,0.00,false,,,,,,,,,,,,,108569855,,
product_option,696919729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunbest Granola,RADIOBUTTONS,true,Fruit & Nut,0.00,false,,,,,,,,,,,,,108569855,,
product,809188520,,​Harvest Pizza,29.00,,false,3,,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/809188520/5521294868.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/809188520/5521294874.jpg,,,,,,,,,,,,,,,,,,,,,,,,"<p><strong>HARVEST Pizza</strong></p><div>Fresh tomato sauce with local basil, mozzarella, seasonal vegetables, arugula, parmesan reggiano, balsamic reduction, and truffle oil.</div><p>*Available with Pesto or Tomato Sauce as options*</p>","Food Delivery - Culebra, PR",Grocery Delivery | Shop Culebra,Glamping in Culebra,"Order Food for Delivery - Culebra, PR",Food Delivery Options,,,true,36,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,9a776cd4-fbb7-4223-8a9f-680374bb2e87-1768838096739,,default,​Harvest Pizza,"HARVEST Pizza Fresh tomato sauce with local basil, mozzarella, seasonal vegetables, arugula, parmesan reggiano, balsamic reduction, and truffle oil. *Available with Pesto or Tomato Sauce as options*","809179325,811099479,809179566,811099474,809179568",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/harvest-pizza,
product_option,809188520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVEST Pizza Options,RADIOBUTTONS,true,Harvest - Tomato Sauce,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809188520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVEST Pizza Options,RADIOBUTTONS,true,Harvest -  Pesto Sauce,0.00,false,,,,,,,,,,,,,108569855,,
product,811019908,,Hawaiian Chicken - Golden China,15.00,,false,0,,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811019908/5537758733.png,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Marinated and sauteed hawaiian flavored chicken, served with steamed rice and french fries</p><p><br></p><p>All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.</p>","Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,,,false,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Hawaiian Chicken - Golden China,"Marinated and sauteed hawaiian flavored chicken, served with steamed rice and french fries All Chicken, Beef, Pork, and Seafood Platters Include Fried rice or Steamed Rice and French Fries.",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/hawaiian-chicken-golden-china,
product,811099474,,Hot Hawaiian Pizza - 1 Slice,8.99,,false,2,,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/811099474/5537951214.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,"Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,,,true,59,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Hot Hawaiian Pizza - 1 Slice,,"809188520,809179325,811099479,809179566,809179568",,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/hot-hawaiian-pizza-1-slice,
product,762155996,,Hot Sauce,4.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5003476511.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,Grocery Delivery | Shop Culebra / Breakfast Package,Cabana Grocery Preparation,"Food Delivery - Culebra, PR",true,2,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Hot Sauce,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/hot-sauce,
product_option,762155996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavor,RADIOBUTTONS,true,Mi Madre Pique - Hecho en PR,2.00,false,,,,,,,,,,,,,108569855,,
product_option,762155996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavor,RADIOBUTTONS,true,Habanero,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762155996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavor,RADIOBUTTONS,true,Chipotle,3.00,false,,,,,,,,,,,,,108569855,,
product,762766804,,"Ice, Soft Drinks, Juices, Kombucha & Mixers",3.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5060721527.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008171635.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008186513.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008186518.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5008295340.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5011674935.png,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,true,20,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,"Ice, Soft Drinks, Juices, Kombucha & Mixers",,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/ice-soft-drinks-juices-kombucha--mixers,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Bag of Ice - Qty 1,2.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Seltzer Water - 8 Pack,5.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Coca Cola - 2 liter,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Sprite - 2 Liter,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Canada Dry - 2 liter,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Coconut Water - 1 Liter,3.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Ginger Beer (4 Pack),6.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Cranberry Juice - 2 Liter,3.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Orange Juice - 2 Liter,3.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Passion Fruit Juice - 2 Liter,3.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Pineapple Juice - 2 Liter,3.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Club Soda,0.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Traditional Lemonade,2.00,false,,,,,,,,,,,,,108569855,,
product_option,762766804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soft Drinks, Juices & Mixers",RADIOBUTTONS,true,Kombucha,8.00,false,,,,,,,,,,,,,108569855,,
product,751502036,,Insect Repellant Spray,6.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/4926169021.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,Insect repellent bug spray  - 2.5 oz,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,24276-1727054069550,,default,Insect Repellant Spray,Insect repellent bug spray  - 2.5 oz,,,false,,5,false,true,988,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/insect-repellant-spray,
product,762220299,,Kraft Mac & Cheese,4.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5003595340.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,Grocery Delivery | Shop Culebra / Lunch \/ Beach Package,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Kraft Mac & Cheese,,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/kraft-mac--cheese,
product,809740872,,Large Breakfast - Hashbrown,15.00,,false,0,,1,,,true,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/809740872/5527254391.webp,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/809740872/5527411255.webp,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/products/809740872/5527411261.webp,,,,,,,,,,,,,,,,,,,,,,"<p>Desayuno Grande</p><div>Scrambled Eggs, Hashbrowns, Toasts, (Ham or Sausage or Bacon)</div>",Grocery Delivery | Shop Culebra / Breakfast Package,Water Taxi & Private Excursions,"Food Delivery - Culebra, PR","Order Food for Delivery - Culebra, PR",Food Delivery Options,,,true,41,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,SELECTED_METHODS,0.00,0.00,a4833fcf-ff01-4c6f-ab4a-b7e54554b27f-1768866807672,,default,Large Breakfast - Hashbrown,"Desayuno Grande Scrambled Eggs, Hashbrowns, Toasts, (Ham or Sausage or Bacon)",,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/grand-slam-breakfast-hashbrown,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hashbrowns or Pancakes,RADIOBUTTONS,true,Hashbrowns,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hashbrowns or Pancakes,RADIOBUTTONS,true,Pancakes,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ham, Bacon, Sausage Options",RADIOBUTTONS,true,Ham,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ham, Bacon, Sausage Options",RADIOBUTTONS,true,Bacon,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ham, Bacon, Sausage Options",RADIOBUTTONS,true,Sausage,0.00,false,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pastries,CHECKBOXES,false,Donut,2.50,,,,,,,,,,,,,,108569855,,
product_option,809740872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pastries,CHECKBOXES,false,Cinnamon Roll,4.00,,,,,,,,,,,,,,108569855,,
product,767436076,,Leave in Conditioner - Sun Bum,17.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5052111277.png,,,,,,,,,,,,,,,,,,,,,,,,,,<p>Sun Bum Revitalizing 3 in 1 Leave In Conditioner - Anti Frizz Detangler - Color Safe with UV Protection - Enriched with Coconut Oil and Banana - 4 oz</p>,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,,false,,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Leave in Conditioner - Sun Bum,Sun Bum Revitalizing 3 in 1 Leave In Conditioner - Anti Frizz Detangler - Color Safe with UV Protection - Enriched with Coconut Oil and Banana - 4 oz,,,false,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/leave-in-conditioner-sun-bum,
product,762973029,,Lime & Lemon Juice,4.99,,false,0,SHOW,1,,,false,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5010152969.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/108569855/5015776986.jpg,,,,,,,,,,,,,,,,,,,,,,,,<p>100% real lemon and lime juice</p>,Grocery Delivery | Shop Culebra / Cookout BBQ Package,Grocery Delivery | Shop Culebra,Water Taxi & Private Excursions,Cabana Grocery Preparation,,,,true,24,,,,,,#FE9800,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,default,Lime & Lemon Juice,100% real lemon and lime juice,"762908087,762766804",,true,,5,false,true,,,,,,,,,,,,,,,,,,,,108569855,https://www.shopculebra.com/products/lime--lemon-juice,
